Время[c],Напряжение[В]
0.4914,0.2228
0.4919,0.2177
0.4925,0.2177
0.4930,0.2177
0.4935,0.2177
0.4940,0.2177
0.4946,0.2177
0.4951,0.2177
0.4956,0.2177
0.4961,0.2177
0.4967,0.2177
0.4972,0.2177
0.4977,0.2177
0.4982,0.2177
0.4987,0.2228
0.4993,0.2228
0.4998,0.2177
0.5003,0.2177
0.5008,0.2177
0.5014,0.2177
0.5019,0.2177
0.5024,0.2177
0.5029,0.2177
0.5035,0.2177
0.5040,0.2127
0.5045,0.2177
0.5050,0.2177
0.5056,0.2177
0.5061,0.2177
0.5066,0.2177
0.5071,0.2177
0.5076,0.2177
0.5082,0.2177
0.5087,0.2177
0.5092,0.2127
0.5097,0.2177
0.5103,0.2228
0.5108,0.2228
0.5113,0.2177
0.5118,0.2177
0.5124,0.2228
0.5129,0.2177
0.5134,0.2177
0.5139,0.2177
0.5144,0.2228
0.5150,0.2228
0.5155,0.2177
0.5160,0.2177
0.5165,0.2228
0.5171,0.2228
0.5176,0.2177
0.5181,0.2177
0.5186,0.2127
0.5192,0.2177
0.5197,0.2127
0.5202,0.2127
0.5207,0.2177
0.5213,0.2177
0.5218,0.2177
0.5223,0.2228
0.5228,0.2177
0.5233,0.2127
0.5239,0.2177
0.5244,0.2177
0.5249,0.2177
0.5254,0.2177
0.5260,0.2228
0.5265,0.2127
0.5270,0.2177
0.5275,0.2177
0.5281,0.2127
0.5286,0.2177
0.5291,0.2228
0.5296,0.2177
0.5302,0.2177
0.5307,0.2177
0.5312,0.2177
0.5317,0.2177
0.5322,0.2177
0.5328,0.2127
0.5333,0.2127
0.5338,0.2177
0.5344,0.2177
0.5349,0.2177
0.5354,0.2177
0.5359,0.2177
0.5364,0.2177
0.5370,0.2177
0.5375,0.2177
0.5380,0.2177
0.5385,0.2177
0.5391,0.2228
0.5396,0.2177
0.5401,0.2127
0.5406,0.2177
0.5412,0.2228
0.5417,0.2177
0.5422,0.2177
0.5427,0.2177
0.5433,0.2177
0.5438,0.2228
0.5443,0.2177
0.5448,0.2177
0.5453,0.2177
0.5459,0.2177
0.5464,0.2228
0.5469,0.2177
0.5474,0.2177
0.5479,0.2177
0.5485,0.2127
0.5490,0.2177
0.5495,0.2177
0.5500,0.2228
0.5506,0.2177
0.5511,0.2177
0.5516,0.2177
0.5521,0.2177
0.5526,0.2177
0.5532,0.2177
0.5537,0.2177
0.5542,0.2177
0.5547,0.2177
0.5553,0.2228
0.5558,0.2177
0.5563,0.2177
0.5568,0.2228
0.5574,0.2177
0.5579,0.2228
0.5584,0.2228
0.5589,0.2228
0.5594,0.2228
0.5600,0.2228
0.5605,0.2228
0.5610,0.2127
0.5615,0.2177
0.5621,0.2177
0.5626,0.2177
0.5631,0.2127
0.5636,0.2228
0.5641,0.2177
0.5647,0.2228
0.5652,0.2177
0.5657,0.2177
0.5662,0.2177
0.5667,0.2177
0.5673,0.2228
0.5678,0.2228
0.5683,0.2177
0.5688,0.2228
0.5694,0.2177
0.5699,0.2177
0.5704,0.2177
0.5709,0.2228
0.5714,0.2177
0.5720,0.2177
0.5725,0.2228
0.5730,0.2177
0.5735,0.2279
0.5740,0.2177
0.5746,0.2228
0.5751,0.2228
0.5756,0.2177
0.5761,0.2228
0.5767,0.2228
0.5772,0.2177
0.5777,0.2177
