Время[c],Напряжение[В]
0.4931,1.3871
0.4936,1.3921
0.4941,1.3821
0.4946,1.3871
0.4952,1.3871
0.4957,1.3871
0.4962,1.3871
0.4967,1.3871
0.4973,1.3871
0.4978,1.3871
0.4983,1.3871
0.4988,1.3921
0.4994,1.3821
0.4999,1.3871
0.5004,1.3871
0.5009,1.3871
0.5014,1.3871
0.5020,1.3871
0.5025,1.3921
0.5030,1.3921
0.5035,1.3871
0.5041,1.3871
0.5046,1.3871
0.5051,1.3871
0.5056,1.3821
0.5062,1.3871
0.5067,1.3871
0.5072,1.3871
0.5077,1.3871
0.5082,1.3871
0.5088,1.3871
0.5093,1.3871
0.5101,1.3871
0.5113,1.3821
0.5119,1.3871
0.5125,1.3871
0.5130,1.3821
0.5136,1.3821
0.5141,1.3871
0.5146,1.3871
0.5152,1.3871
0.5157,1.3871
0.5163,1.3871
0.5168,1.3871
0.5173,1.3871
0.5179,1.3871
0.5184,1.3871
0.5189,1.3871
0.5195,1.3821
0.5200,1.3871
0.5205,1.3821
0.5211,1.3821
0.5217,1.3871
0.5222,1.3821
0.5228,1.3770
0.5233,1.3821
0.5239,1.3871
0.5245,1.3821
0.5250,1.3871
0.5256,1.3821
0.5261,1.3871
0.5266,1.3821
0.5271,1.3821
0.5277,1.3871
0.5282,1.3871
0.5287,1.3871
0.5293,1.3871
0.5298,1.3871
0.5303,1.3821
0.5308,1.3871
0.5314,1.3871
0.5319,1.3871
0.5324,1.3821
0.5329,1.3821
0.5335,1.3871
0.5340,1.3871
0.5345,1.3871
0.5351,1.3821
0.5356,1.3770
0.5361,1.3821
0.5366,1.3821
0.5371,1.3871
0.5377,1.3871
0.5382,1.3770
0.5387,1.3821
0.5392,1.3871
0.5398,1.3871
0.5403,1.3871
0.5408,1.3821
0.5413,1.3821
0.5418,1.3871
0.5424,1.3871
0.5429,1.3821
0.5434,1.3871
0.5440,1.3871
0.5445,1.3871
0.5450,1.3871
0.5455,1.3871
0.5460,1.3770
0.5466,1.3821
0.5471,1.3821
0.5476,1.3821
0.5481,1.3871
0.5486,1.3821
0.5492,1.3871
0.5497,1.3821
0.5502,1.3871
0.5508,1.3871
0.5513,1.3871
0.5518,1.3821
0.5523,1.3821
0.5529,1.3871
0.5534,1.3871
0.5539,1.3871
0.5544,1.3871
0.5549,1.3821
0.5555,1.3871
0.5560,1.3871
0.5565,1.3871
0.5570,1.3871
0.5576,1.3821
0.5581,1.3871
0.5586,1.3770
0.5591,1.3871
0.5596,1.3821
0.5602,1.3821
0.5607,1.3821
0.5612,1.3821
0.5617,1.3821
0.5622,1.3821
0.5628,1.3821
0.5633,1.3821
0.5638,1.3871
0.5643,1.3821
0.5649,1.3871
0.5654,1.3821
0.5659,1.3821
0.5664,1.3871
0.5669,1.3871
0.5675,1.3871
0.5680,1.3871
0.5685,1.3871
0.5690,1.3871
0.5695,1.3871
0.5701,1.3821
0.5706,1.3821
0.5711,1.3871
0.5716,1.3821
0.5722,1.3871
0.5727,1.3821
0.5732,1.3821
0.5737,1.3871
0.5742,1.3821
0.5748,1.3821
0.5753,1.3821
0.5758,1.3821
0.5763,1.3821
0.5768,1.3821
0.5774,1.3821
0.5779,1.3821
0.5784,1.3821
0.5789,1.3871
0.5795,1.3871
0.5800,1.3821
0.5805,1.3821
0.5810,1.3871
0.5815,1.3770
0.5821,1.3821
0.5826,1.3821
0.5831,1.3871
0.5836,1.3770
0.5841,1.3871
0.5847,1.3770
0.5852,1.3821
0.5857,1.3821
0.5862,1.3770
0.5868,1.3821
0.5873,1.3821
0.5878,1.3821
0.5883,1.3821
0.5888,1.3770
0.5894,1.3821
0.5899,1.3871
0.5904,1.3821
0.5909,1.3821
0.5915,1.3821
0.5920,1.3821
0.5925,1.3821
0.5930,1.3821
0.5935,1.3770
0.5941,1.3821
0.5946,1.3821
0.5951,1.3821
0.5956,1.3821
0.5962,1.3821
0.5967,1.3770
0.5972,1.3821
0.5977,1.3821
0.5983,1.3821
