Время[c],Напряжение[В]
0.6631,2.5825
0.6636,2.5876
0.6642,2.5876
0.6647,2.5876
0.6652,2.5876
0.6657,2.5876
0.6662,2.5876
0.6668,2.5876
0.6673,2.5825
0.6678,2.5876
0.6683,2.5876
0.6689,2.5825
0.6694,2.5876
0.6699,2.5825
0.6704,2.5876
0.6710,2.5876
0.6715,2.5825
0.6720,2.5825
0.6725,2.5825
0.6730,2.5876
0.6736,2.5825
0.6741,2.5825
0.6746,2.5825
0.6751,2.5876
0.6757,2.5876
0.6762,2.5825
0.6767,2.5876
0.6772,2.5876
0.6778,2.5876
0.6783,2.5876
0.6788,2.5876
0.6793,2.5876
0.6799,2.5876
0.6804,2.5825
0.6809,2.5825
0.6814,2.5876
0.6819,2.5876
0.6825,2.5876
0.6830,2.5825
0.6835,2.5825
0.6840,2.5876
0.6846,2.5876
0.6851,2.5825
0.6856,2.5876
0.6861,2.5876
0.6867,2.5876
0.6872,2.5876
0.6877,2.5876
0.6882,2.5876
0.6888,2.5876
0.6893,2.5876
0.6898,2.5876
0.6903,2.5825
0.6909,2.5825
0.6914,2.5876
0.6919,2.5876
0.6924,2.5876
0.6930,2.5825
0.6935,2.5876
0.6940,2.5876
0.6945,2.5876
0.6951,2.5825
0.6956,2.5825
0.6961,2.5876
0.6966,2.5825
0.6971,2.5876
0.6977,2.5876
0.6982,2.5825
0.6987,2.5876
0.6992,2.5876
0.6998,2.5876
0.7003,2.5876
0.7008,2.5876
0.7013,2.5825
0.7019,2.5876
0.7024,2.5825
0.7029,2.5825
0.7034,2.5825
0.7040,2.5825
0.7045,2.5825
0.7050,2.5825
0.7055,2.5876
0.7061,2.5825
0.7066,2.5825
0.7071,2.5825
0.7076,2.5876
0.7081,2.5876
0.7087,2.5876
0.7092,2.5876
0.7097,2.5876
0.7102,2.5876
0.7108,2.5876
0.7113,2.5825
0.7118,2.5876
0.7123,2.5876
0.7129,2.5876
0.7134,2.5876
0.7139,2.5825
0.7144,2.5825
0.7150,2.5876
0.7155,2.5825
0.7160,2.5825
0.7165,2.5876
0.7170,2.5825
0.7176,2.5775
0.7181,2.5775
0.7186,2.5825
0.7191,2.5876
0.7197,2.5926
0.7202,2.5876
0.7207,2.5876
0.7212,2.5825
0.7218,2.5825
0.7223,2.5775
0.7228,2.5825
0.7233,2.5876
0.7238,2.5876
0.7244,2.5876
0.7249,2.5876
0.7254,2.5825
0.7259,2.5876
0.7265,2.5825
