Время[c],Напряжение[В]
0.5517,1.0391
0.5522,1.0391
0.5527,1.0441
0.5533,1.0441
0.5538,1.0391
0.5543,1.0340
0.5548,1.0391
0.5554,1.0391
0.5559,1.0391
0.5564,1.0441
0.5569,1.0391
0.5574,1.0391
0.5580,1.0391
0.5585,1.0391
0.5590,1.0391
0.5595,1.0391
0.5601,1.0441
0.5606,1.0391
0.5611,1.0391
0.5616,1.0391
0.5621,1.0391
0.5627,1.0391
0.5632,1.0391
0.5637,1.0391
0.5642,1.0441
0.5647,1.0340
0.5653,1.0340
0.5658,1.0391
0.5663,1.0391
0.5668,1.0391
0.5674,1.0391
0.5679,1.0391
0.5684,1.0391
0.5689,1.0391
0.5694,1.0391
0.5700,1.0340
0.5705,1.0391
0.5710,1.0340
0.5715,1.0391
0.5720,1.0340
0.5726,1.0391
0.5731,1.0391
0.5736,1.0391
0.5741,1.0391
0.5747,1.0391
0.5752,1.0391
0.5757,1.0340
0.5762,1.0340
0.5767,1.0391
0.5773,1.0391
0.5778,1.0340
0.5783,1.0391
0.5788,1.0391
0.5794,1.0391
0.5799,1.0391
0.5804,1.0391
0.5809,1.0391
0.5815,1.0340
0.5820,1.0340
0.5825,1.0391
0.5830,1.0340
0.5835,1.0340
0.5841,1.0391
0.5846,1.0340
0.5851,1.0391
0.5857,1.0391
0.5862,1.0391
0.5867,1.0340
0.5872,1.0340
0.5877,1.0340
0.5883,1.0391
0.5888,1.0391
0.5893,1.0391
0.5898,1.0391
0.5904,1.0391
0.5909,1.0391
0.5914,1.0340
0.5919,1.0391
0.5925,1.0340
0.5930,1.0391
0.5935,1.0340
0.5940,1.0391
0.5945,1.0391
0.5951,1.0340
0.5956,1.0391
0.5961,1.0340
0.5966,1.0391
0.5972,1.0340
0.5977,1.0340
0.5982,1.0340
0.5987,1.0340
0.5993,1.0391
0.5998,1.0441
0.6003,1.0340
0.6008,1.0391
0.6013,1.0391
0.6019,1.0391
0.6024,1.0340
0.6029,1.0340
0.6034,1.0340
0.6040,1.0340
0.6045,1.0391
0.6050,1.0340
0.6055,1.0391
0.6061,1.0391
0.6066,1.0391
0.6071,1.0340
0.6076,1.0340
0.6081,1.0340
0.6087,1.0391
0.6092,1.0340
0.6097,1.0340
0.6104,1.0340
0.6110,1.0340
0.6116,1.0391
0.6121,1.0340
0.6127,1.0340
0.6133,1.0290
0.6138,1.0290
0.6143,1.0340
0.6149,1.0340
0.6154,1.0340
0.6159,1.0340
0.6165,1.0290
0.6170,1.0340
0.6175,1.0340
0.6180,1.0340
0.6186,1.0391
0.6191,1.0340
0.6196,1.0290
0.6202,1.0340
0.6207,1.0340
0.6213,1.0290
0.6219,1.0340
0.6224,1.0391
0.6230,1.0340
0.6236,1.0340
0.6241,1.0340
0.6247,1.0340
0.6252,1.0340
0.6257,1.0340
0.6262,1.0340
0.6268,1.0290
0.6273,1.0391
0.6279,1.0340
0.6286,1.0340
0.6292,1.0340
0.6297,1.0340
0.6303,1.0391
0.6308,1.0340
0.6314,1.0340
0.6319,1.0340
0.6325,1.0340
0.6331,1.0340
0.6337,1.0340
0.6342,1.0340
0.6348,1.0391
0.6353,1.0340
0.6359,1.0340
0.6364,1.0340
0.6369,1.0391
0.6374,1.0340
0.6379,1.0340
0.6385,1.0340
0.6390,1.0391
0.6395,1.0340
0.6400,1.0340
0.6405,1.0391
0.6411,1.0391
0.6416,1.0391
0.6421,1.0340
0.6426,1.0340
0.6431,1.0340
0.6437,1.0340
0.6442,1.0391
0.6448,1.0340
0.6453,1.0340
0.6458,1.0391
0.6463,1.0391
0.6468,1.0340
0.6474,1.0391
0.6479,1.0391
0.6484,1.0340
0.6489,1.0391
0.6494,1.0391
0.6500,1.0391
0.6505,1.0391
0.6510,1.0391
0.6515,1.0391
0.6520,1.0441
0.6526,1.0391
0.6531,1.0391
0.6536,1.0340
0.6541,1.0391
0.6546,1.0391
0.6552,1.0391
0.6557,1.0391
0.6562,1.0391
0.6567,1.0391
0.6572,1.0441
0.6578,1.0441
0.6583,1.0391
0.6588,1.0441
0.6593,1.0391
0.6598,1.0441
0.6604,1.0391
0.6609,1.0391
0.6614,1.0441
0.6619,1.0441
0.6625,1.0441
0.6630,1.0441
0.6635,1.0441
0.6640,1.0441
0.6646,1.0441
0.6651,1.0441
0.6656,1.0441
0.6661,1.0491
0.6666,1.0441
0.6672,1.0441
0.6677,1.0441
