Время[c],Напряжение[В]
0.4726,1.2358
0.4732,1.2358
0.4737,1.2358
0.4743,1.2358
0.4748,1.2408
0.4754,1.2358
0.4760,1.2358
0.4765,1.2408
0.4771,1.2358
0.4776,1.2408
0.4782,1.2358
0.4787,1.2358
0.4792,1.2408
0.4797,1.2358
0.4803,1.2408
0.4808,1.2358
0.4813,1.2358
0.4818,1.2358
0.4824,1.2358
0.4829,1.2358
0.4835,1.2358
0.4841,1.2408
0.4846,1.2408
0.4852,1.2408
0.4857,1.2358
0.4863,1.2408
0.4869,1.2307
0.4874,1.2408
0.4880,1.2358
0.4885,1.2358
0.4891,1.2408
0.4897,1.2358
0.4902,1.2408
0.4908,1.2358
0.4913,1.2358
0.4919,1.2358
0.4925,1.2408
0.4930,1.2307
0.4936,1.2358
0.4941,1.2358
0.4946,1.2358
0.4952,1.2408
0.4957,1.2408
0.4962,1.2358
0.4967,1.2408
0.4973,1.2358
0.4978,1.2358
0.4983,1.2408
0.4989,1.2358
0.4994,1.2307
0.4999,1.2358
0.5005,1.2358
0.5010,1.2307
0.5016,1.2358
0.5021,1.2408
0.5027,1.2408
0.5032,1.2358
0.5038,1.2358
0.5043,1.2358
0.5049,1.2358
0.5055,1.2358
0.5060,1.2307
0.5066,1.2358
0.5071,1.2358
0.5077,1.2358
0.5082,1.2358
0.5088,1.2358
0.5094,1.2408
0.5099,1.2358
0.5105,1.2358
0.5110,1.2358
0.5115,1.2358
0.5121,1.2408
0.5126,1.2358
0.5131,1.2358
0.5136,1.2358
0.5142,1.2358
0.5147,1.2358
0.5152,1.2358
0.5157,1.2358
0.5163,1.2358
0.5168,1.2307
0.5174,1.2358
0.5180,1.2358
0.5185,1.2358
0.5191,1.2307
0.5196,1.2358
0.5202,1.2408
0.5208,1.2358
0.5213,1.2358
0.5219,1.2408
0.5224,1.2307
0.5230,1.2408
0.5236,1.2358
0.5241,1.2307
0.5247,1.2358
0.5253,1.2408
0.5258,1.2358
0.5264,1.2358
0.5269,1.2358
0.5275,1.2358
